August  2,Beach Volleyball,False,"[('men-and-women', '- ')]",Ticket Limit: 6,Horse Guards Parade,"[u'\xa395.00', u'\xa365.00', u'\xa350.00', u'\xa340.00', u'\xa320.00']",14:30,18:20
August  2,Beach Volleyball,False,"[('men-and-women', '- ')]",Ticket Limit: 6,Horse Guards Parade,"[u'\xa395.00', u'\xa365.00', u'\xa350.00', u'\xa340.00', u'\xa320.00']",20:00,23:50
August  3,Beach Volleyball,False,"[('men', '- '), ('women', '- ')]",Ticket Limit: 6,Horse Guards Parade,"[u'\xa3110.00', u'\xa375.00', u'\xa355.00', u'\xa345.00', u'\xa330.00']",09:00,10:50
August  3,Beach Volleyball,False,"[('men', '- '), ('women', '- ')]",Ticket Limit: 6,Horse Guards Parade,"[u'\xa3110.00', u'\xa375.00', u'\xa355.00', u'\xa345.00', u'\xa330.00']",13:00,14:50
August  3,Beach Volleyball,False,"[('men', '- '), ('women', '- ')]",Ticket Limit: 6,Horse Guards Parade,"[u'\xa3110.00', u'\xa375.00', u'\xa355.00', u'\xa345.00', u'\xa330.00']",17:00,18:50
August  3,Beach Volleyball,False,"[('men', '- '), ('women', '- ')]",Ticket Limit: 6,Horse Guards Parade,"[u'\xa3110.00', u'\xa375.00', u'\xa355.00', u'\xa345.00', u'\xa330.00']",21:00,22:50
August  4,Beach Volleyball,False,"[('men', '- '), ('women', '- ')]",Ticket Limit: 6,Horse Guards Parade,"[u'\xa3110.00', u'\xa375.00', u'\xa355.00', u'\xa345.00', u'\xa330.00']",09:00,10:50
August  4,Beach Volleyball,False,"[('men', '- '), ('women', '- ')]",Ticket Limit: 6,Horse Guards Parade,"[u'\xa3110.00', u'\xa375.00', u'\xa355.00', u'\xa345.00', u'\xa330.00']",13:00,14:50
August  4,Beach Volleyball,False,"[('men', '- '), ('women', '- ')]",Ticket Limit: 6,Horse Guards Parade,"[u'\xa3110.00', u'\xa375.00', u'\xa355.00', u'\xa345.00', u'\xa330.00']",17:00,18:50
August  4,Beach Volleyball,False,"[('men', '- '), ('women', '- ')]",Ticket Limit: 6,Horse Guards Parade,"[u'\xa3110.00', u'\xa375.00', u'\xa355.00', u'\xa345.00', u'\xa330.00']",21:00,22:50
August  5,Beach Volleyball,False,"[('women', '- ')]",Ticket Limit: 6,Horse Guards Parade,"[u'\xa3125.00', u'\xa395.00', u'\xa375.00', u'\xa365.00', u'\xa345.00']",18:00,19:50
August  5,Beach Volleyball,False,"[('women', '- ')]",Ticket Limit: 6,Horse Guards Parade,"[u'\xa3125.00', u'\xa395.00', u'\xa375.00', u'\xa365.00', u'\xa345.00']",22:00,23:50
August  6,Beach Volleyball,False,"[('men', '- ')]",Ticket Limit: 6,Horse Guards Parade,"[u'\xa3125.00', u'\xa395.00', u'\xa375.00', u'\xa365.00', u'\xa345.00']",18:00,19:50
August  6,Beach Volleyball,False,"[('men', '- ')]",Ticket Limit: 6,Horse Guards Parade,"[u'\xa3125.00', u'\xa395.00', u'\xa375.00', u'\xa365.00', u'\xa345.00']",22:00,23:50
August  7,Beach Volleyball,False,"[('men', '- '), ('women', '- ')]",Ticket Limit: 6,Horse Guards Parade,"[u'\xa3225.00', u'\xa3150.00', u'\xa3110.00', u'\xa395.00', u'\xa365.00']",17:00,18:50
August  7,Beach Volleyball,False,"[('men', '- '), ('women', '- ')]",Ticket Limit: 6,Horse Guards Parade,"[u'\xa3225.00', u'\xa3150.00', u'\xa3110.00', u'\xa395.00', u'\xa365.00']",17:00,18:50
August  8,Beach Volleyball,True,"[('women', '- ')]",Ticket Limit: 4,Horse Guards Parade,"[u'\xa3450.00', u'\xa3295.00', u'\xa3185.00', u'\xa3125.00', u'\xa395.00']",19:00,22:30
August  9,Beach Volleyball,True,"[('men', '- ')]",Ticket Limit: 4,Horse Guards Parade,"[u'\xa3450.00', u'\xa3295.00', u'\xa3185.00', u'\xa3125.00', u'\xa395.00']",19:00,22:30
July 28,Boxing,False,"[('men', 'Bantom weight 56kg '), ('men', 'Middle weight 75kg ')]",Ticket Limit: 20,ExCel,"[u'\xa395.00', u'\xa375.00', u'\xa350.00', u'\xa330.00', None, u'\xa320.00', None]",13:30,16:30
July 28,Boxing,False,"[('men', 'Bantom weight 56kg '), ('men', 'Middle weight 75kg ')]",Ticket Limit: 6,ExCel,"[u'\xa395.00', u'\xa375.00', u'\xa350.00', u'\xa330.00', u'\xa320.00']",20:30,23:30
July 29,Boxing,False,"[('men', 'Light weight 60kg '), ('men', 'Welter weight 69kg ')]",Ticket Limit: 20,ExCel,"[u'\xa395.00', u'\xa375.00', u'\xa350.00', u'\xa330.00', None, u'\xa320.00', None]",13:30,16:30
July 29,Boxing,False,"[('men', 'Light weight 60kg '), ('men', 'Welter weight 69kg ')]",Ticket Limit: 6,ExCel,"[u'\xa395.00', u'\xa375.00', u'\xa350.00', u'\xa330.00', u'\xa320.00']",20:30,23:30
July 30,Boxing,False,"[('men', 'Fly weight 52kg '), ('men', 'Light heavy weight 81kg ')]",Ticket Limit: 20,ExCel,"[u'\xa395.00', u'\xa375.00', u'\xa350.00', u'\xa330.00', None, u'\xa320.00', None]",13:30,16:30
July 30,Boxing,False,"[('men', 'Fly weight 52kg '), ('men', 'Light heavy weight 81kg ')]",Ticket Limit: 6,ExCel,"[u'\xa395.00', u'\xa375.00', u'\xa350.00', u'\xa330.00', u'\xa320.00']",20:30,23:00
July 31,Boxing,False,"[('men', 'Light fly weight 49kg '), ('men', 'Light welter weight 64kg ')]",Ticket Limit: 20,ExCel,"[u'\xa395.00', u'\xa375.00', u'\xa350.00', u'\xa330.00', None, u'\xa320.00', None]",13:30,16:15
July 31,Boxing,False,"[('men', 'Light fly weight 49kg '), ('men', 'Light welter weight 64kg ')]",Ticket Limit: 6,ExCel,"[u'\xa395.00', u'\xa375.00', u'\xa350.00', u'\xa330.00', u'\xa320.00']",20:30,23:15
August  1,Boxing,False,"[('men', 'Bantom weight 56kg '), ('men', 'Heavy weight 91kg '), ('men', 'Super heavy weight +91kg ')]",Ticket Limit: 20,ExCel,"[u'\xa395.00', u'\xa375.00', u'\xa350.00', u'\xa330.00', None, u'\xa320.00', None]",13:30,16:30
August  1,Boxing,False,"[('men', 'Bantom weight 56kg '), ('men', 'Heavy weight 91kg '), ('men', 'Super heavy weight +91kg ')]",Ticket Limit: 6,ExCel,"[u'\xa395.00', u'\xa375.00', u'\xa350.00', u'\xa330.00', u'\xa320.00']",20:30,23:30
August  2,Boxing,False,"[('men', 'Light weight 60kg '), ('men', 'Middle weight 75kg ')]",Ticket Limit: 20,ExCel,"[u'\xa395.00', u'\xa375.00', u'\xa350.00', u'\xa330.00', None, u'\xa320.00', None]",13:30,15:30
August  2,Boxing,False,"[('men', 'Light weight 60kg '), ('men', 'Middle weight 75kg ')]",Ticket Limit: 6,ExCel,"[u'\xa395.00', u'\xa375.00', u'\xa350.00', u'\xa330.00', u'\xa320.00']",20:30,22:30
August  3,Boxing,False,"[('men', 'Fly weight 52kg '), ('men', 'Welter weight 69kg ')]",Ticket Limit: 20,ExCel,"[u'\xa395.00', u'\xa375.00', u'\xa350.00', u'\xa330.00', None, u'\xa320.00', None]",13:30,15:30
August  3,Boxing,False,"[('men', 'Fly weight 52kg '), ('men', 'Welter weight 69kg ')]",Ticket Limit: 6,ExCel,"[u'\xa395.00', u'\xa375.00', u'\xa350.00', u'\xa330.00', u'\xa320.00']",20:30,22:30
August  4,Boxing,False,"[('men', 'Light fly weight 49kg '), ('men', 'Light welter weight 64kg '), ('men', 'Light heavy weight 81kg ')]",Ticket Limit: 20,ExCel,"[u'\xa395.00', u'\xa375.00', u'\xa350.00', u'\xa330.00', None, u'\xa320.00', None]",13:30,16:30
August  4,Boxing,False,"[('men', 'Light fly weight 49kg '), ('men', 'Light welter weight 64kg '), ('men', 'Light heavy weight 81kg ')]",Ticket Limit: 6,ExCel,"[u'\xa395.00', u'\xa375.00', u'\xa350.00', u'\xa330.00', u'\xa320.00']",20:30,23:30
August  5,Boxing,False,"[('women', 'Fly weight 51kg '), ('women', 'Light weight 60kg '), ('women', 'Middle weight 75kg ')]",Ticket Limit: 20,ExCel,"[u'\xa395.00', u'\xa375.00', u'\xa350.00', u'\xa330.00', None, u'\xa320.00', None]",13:30,16:30
August  5,Boxing,False,"[('men', 'Bantom weight 56kg '), ('men', 'Heavy weight 91kg ')]",Ticket Limit: 6,ExCel,"[u'\xa3110.00', u'\xa375.00', u'\xa355.00', u'\xa345.00', u'\xa330.00']",20:30,22:30
August  6,Boxing,False,"[('women', 'Fly weight 51kg '), ('women', 'Light weight 60kg '), ('women', 'Middle weight 75kg ')]",Ticket Limit: 6,ExCel,"[u'\xa3110.00', u'\xa375.00', u'\xa355.00', u'\xa345.00', u'\xa330.00']",13:30,16:30
August  6,Boxing,False,"[('men', 'Light weight 60kg '), ('men', 'Middle weight 75kg '), ('men', 'Super heavy weight +91kg ')]",Ticket Limit: 6,ExCel,"[u'\xa3110.00', u'\xa375.00', u'\xa355.00', u'\xa345.00', u'\xa330.00']",20:30,23:30
August  7,Boxing,False,"[('men', 'Fly weight 52kg '), ('men', 'Welter weight 69kg ')]",Ticket Limit: 6,ExCel,"[u'\xa3110.00', u'\xa375.00', u'\xa355.00', u'\xa345.00', u'\xa330.00']",20:30,23:30
August  8,Boxing,False,"[('women', 'Fly weight 51kg '), ('women', 'Light weight 60kg '), ('women', 'Middle weight 75kg ')]",Ticket Limit: 6,ExCel,"[u'\xa3110.00', u'\xa375.00', u'\xa355.00', u'\xa345.00', u'\xa330.00']",13:00,15:00
August  8,Boxing,False,"[('men', 'Light fly weight 49kg '), ('men', 'Light welter weight 64kg '), ('men', 'Light heavy weight 81kg ')]",Ticket Limit: 6,ExCel,"[u'\xa3110.00', u'\xa375.00', u'\xa355.00', u'\xa345.00', u'\xa330.00']",20:30,23:30
August  9,Boxing,True,"[('women', 'Fly weight 51kg '), ('women', 'Light weight 60kg '), ('women', 'Middle weight 75kg ')]",Ticket Limit: 6,ExCel,"[u'\xa3275.00', u'\xa3185.00', u'\xa3125.00', u'\xa395.00', u'\xa350.00']",16:30,18:00
August 10,Boxing,False,"[('men', 'Light fly weight 49kg '), ('men', 'Bantom weight 56kg '), ('men', 'Light welter weight 64kg '), ('men', 'Middle weight 75kg '), ('men', 'Super heavy weight +91kg ')]",Ticket Limit: 6,ExCel,"[u'\xa3150.00', u'\xa395.00', u'\xa375.00', u'\xa350.00', u'\xa330.00']",13:30,16:00
August 10,Boxing,False,"[('men', 'Fly weight 52kg '), ('men', 'Light weight 60kg '), ('men', 'Welter weight 69kg '), ('men', 'Light heavy weight 81kg '), ('men', 'Super heavy weight +91kg ')]",Ticket Limit: 6,ExCel,"[u'\xa3150.00', u'\xa395.00', u'\xa375.00', u'\xa350.00', u'\xa330.00']",20:30,23:00
August 11,Boxing,True,"[('men', 'Light fly weight 49kg '), ('men', 'Bantom weight 56kg '), ('men', 'Light welter weight 64kg '), ('men', 'Middle weight 75kg '), ('men', 'Heavy weight 91kg ')]",Ticket Limit: 4,ExCel,"[u'\xa3395.00', u'\xa3295.00', u'\xa3185.00', u'\xa3125.00', u'\xa395.00']",20:30,23:00
August 12,Boxing,True,"[('men', 'Fly weight 52kg '), ('men', 'Light weight 60kg '), ('men', 'Welter weight 69kg '), ('men', 'Light heavy weight 81kg '), ('men', 'Super heavy weight +91kg ')]",Ticket Limit: 4,ExCel,"[u'\xa3395.00', u'\xa3295.00', u'\xa3185.00', u'\xa3125.00', u'\xa395.00']",13:30,16:00
July 29,Canoe - Slalom,False,"[('men', 'Canoe single (c1) '), ('men', 'Kayak (k1) ')]",Ticket Limit: 20,"Lee Valley White Water Centre, Hertfordshire","[u'\xa360.00', u'\xa345.00', u'\xa330.00', None, u'\xa320.00', None]",13:30,17:40
July 30,Canoe - Slalom,False,"[('men', 'Canoe double (c2) '), ('women', 'Kayak (k1) ')]",Ticket Limit: 20,"Lee Valley White Water Centre, Hertfordshire","[u'\xa360.00', u'\xa345.00', u'\xa330.00', None, u'\xa320.00', None]",13:30,17:30
July 31,Canoe - Slalom,True,"[('men', 'Canoe single (c1) ')]",Ticket Limit: 6,"Lee Valley White Water Centre, Hertfordshire","[u'\xa3150.00', u'\xa395.00', u'\xa355.00', u'\xa335.00']",13:30,15:50
August  1,Canoe - Slalom,True,"[('men', 'Kayak (k1) ')]",Ticket Limit: 6,"Lee Valley White Water Centre, Hertfordshire","[u'\xa3150.00', u'\xa395.00', u'\xa355.00', u'\xa335.00']",13:30,16:05
August  2,Canoe - Slalom,True,"[('men', 'Canoe double (c2) '), ('women', 'Kayak (k1) ')]",Ticket Limit: 6,"Lee Valley White Water Centre, Hertfordshire","[u'\xa3150.00', u'\xa395.00', u'\xa355.00', u'\xa335.00']",13:30,17:00
August  6,Canoe - Sprint,False,"[('men', 'Canoe single (c1) 1000 metres '), ('men', 'Kayak single (k1) 1000 metres '), ('men', 'Kayak double (k2) 1000 metres '), ('women', 'Kayak four (k4) 500 metres ')]",Ticket Limit: 20,"Eton Dorney, Buckinghamshire","[u'\xa360.00', u'\xa340.00', None, None, u'\xa320.00', None, None]",09:30,11:50
August  7,Canoe - Sprint,False,"[('men', 'Canoe double (c2) 1000 metres '), ('men', 'Kayak four (k4) 1000 metres '), ('women', 'Kayak single (k1) 500 metres '), ('women', 'Kayak double (k2) 500 metres ')]",Ticket Limit: 20,"Eton Dorney, Buckinghamshire","[u'\xa360.00', u'\xa340.00', None, None, u'\xa320.00', None, None]",09:30,11:30
August  8,Canoe - Sprint,True,"[('men', 'Canoe single (c1) 1000 metres '), ('men', 'Kayak single (k1) 1000 metres '), ('men', 'Kayak double (k2) 1000 metres '), ('women', 'Kayak four (k4) 500 metres ')]",Ticket Limit: 6,"Eton Dorney, Buckinghamshire","[u'\xa395.00', u'\xa355.00', None, u'\xa335.00', None]",09:30,11:15
August  9,Canoe - Sprint,True,"[('men', 'Canoe double (c2) 1000 metres '), ('men', 'Kayak four (k4) 1000 metres '), ('women', 'Kayak single (k1) 500 metres '), ('women', 'Kayak double (k2) 500 metres ')]",Ticket Limit: 6,"Eton Dorney, Buckinghamshire","[u'\xa395.00', u'\xa355.00', None, u'\xa335.00', None]",09:30,11:15
August 10,Canoe - Sprint,False,"[('men', 'Canoe single (c1) 200 metres '), ('men', 'Kayak single (k1) 200 metres '), ('men', 'Kayak double (k2) 200 metres '), ('women', 'Kayak single (k1) 200 metres ')]",Ticket Limit: 20,"Eton Dorney, Buckinghamshire","[u'\xa360.00', u'\xa340.00', None, None, u'\xa320.00', None, None]",09:30,11:55
August 11,Canoe - Sprint,True,"[('men', 'Canoe single (c1) 200 metres '), ('men', 'Kayak single (k1) 200 metres '), ('men', 'Kayak double (k2) 200 metres '), ('women', 'Kayak single (k1) 200 metres ')]",Ticket Limit: 6,"Eton Dorney, Buckinghamshire","[u'\xa395.00', u'\xa355.00', None, u'\xa335.00', None]",09:30,11:20
August  8,Cycling - BMX,False,"[('men', '- '), ('women', '- ')]",Ticket Limit: 10,Olympic Park - BMX Circuit,"[u'\xa395.00', u'\xa365.00', u'\xa355.00', u'\xa340.00', None, u'\xa320.00', None]",15:00,16:30
August  9,Cycling - BMX,False,"[('men', '- ')]",Ticket Limit: 10,Olympic Park - BMX Circuit,"[u'\xa395.00', u'\xa365.00', u'\xa355.00', u'\xa340.00', None, u'\xa320.00', None]",15:00,17:00
August 10,Cycling - BMX,True,"[('men', '- '), ('women', '- ')]",Ticket Limit: 4,Olympic Park - BMX Circuit,"[u'\xa3125.00', u'\xa375.00', u'\xa355.00', u'\xa345.00', u'\xa320.00']",15:00,17:20
August 11,Cycling - Mountain Bike,True,"[('women', 'Cross country mountain bike ')]",Ticket Limit: 10,"Hadleigh Farm, Essex","[u'\xa345.00', None, None, u'\xa320.00', None, None]",12:30,14:30
August 12,Cycling - Mountain Bike,True,"[('men', 'Cross country mountain bike ')]",Ticket Limit: 10,"Hadleigh Farm, Essex","[u'\xa345.00', None, None, u'\xa320.00', None, None]",13:30,15:30
July 28,Cycling - Road,True,"[('men', 'Road race ')]",Ticket Limit: 10,The Mall,"[u'\xa360.00', None, u'\xa340.00', None, None, u'\xa320.00', None, None]",10:00,16:15
July 29,Cycling - Road,True,"[('women', 'Road race ')]",Ticket Limit: 10,The Mall,"[u'\xa360.00', None, u'\xa340.00', None, None, u'\xa320.00', None, None]",12:00,16:15
August  1,Cycling - Road,True,"[('men', 'Individual time trial ')]",Ticket Limit: 0,Hampton Court Palace,[],10:00,11:30
August  1,Cycling - Road,True,"[('women', 'Individual time trial ')]",Ticket Limit: 0,Hampton Court Palace,[],13:00,16:15
August  2,Cycling - Track,True,"[('men', 'Team pursuit '), ('men', 'Team sprint '), ('women', 'Team sprint ')]",Ticket Limit: 4,Olympic Park - Velodrome,"[u'\xa3325.00', u'\xa3225.00', u'\xa3150.00', u'\xa395.00', u'\xa350.00']",16:00,18:55
August  3,Cycling - Track,True,"[('men', 'Team pursuit '), ('women', 'Keirin '), ('women', 'Team pursuit ')]",Ticket Limit: 4,Olympic Park - Velodrome,"[u'\xa3325.00', u'\xa3225.00', u'\xa3150.00', u'\xa395.00', u'\xa350.00']",16:00,18:55
August  4,Cycling - Track,False,"[('men', 'Omnium (consists of 6 events) '), ('men', 'Sprint ')]",Ticket Limit: 6,Olympic Park - Velodrome,"[u'\xa3150.00', u'\xa395.00', u'\xa365.00', u'\xa340.00', None, u'\xa320.00', None]",10:00,11:30
August  4,Cycling - Track,True,"[('men', 'Omnium (consists of 6 events) '), ('men', 'Sprint '), ('women', 'Team pursuit ')]",Ticket Limit: 4,Olympic Park - Velodrome,"[u'\xa3325.00', u'\xa3225.00', u'\xa3150.00', u'\xa395.00', u'\xa350.00']",16:00,18:40
August  5,Cycling - Track,False,"[('men', 'Omnium (consists of 6 events) '), ('women', 'Sprint ')]",Ticket Limit: 6,Olympic Park - Velodrome,"[u'\xa3150.00', u'\xa395.00', u'\xa365.00', u'\xa340.00', None, u'\xa320.00', None]",10:00,11:25
August  5,Cycling - Track,True,"[('men', 'Omnium (consists of 6 events) '), ('men', 'Sprint '), ('women', 'Sprint ')]",Ticket Limit: 4,Olympic Park - Velodrome,"[u'\xa3325.00', u'\xa3225.00', u'\xa3150.00', u'\xa395.00', u'\xa350.00']",16:00,19:05
August  6,Cycling - Track,True,"[('men', 'Sprint '), ('women', 'Omnium (consists of 6 events) '), ('women', 'Sprint ')]",Ticket Limit: 4,Olympic Park - Velodrome,"[u'\xa3325.00', u'\xa3225.00', u'\xa3150.00', u'\xa395.00', u'\xa350.00']",16:00,18:55
August  7,Cycling - Track,False,"[('men', 'Keirin '), ('women', 'Omnium (consists of 6 events) ')]",Ticket Limit: 6,Olympic Park - Velodrome,"[u'\xa3150.00', u'\xa395.00', u'\xa365.00', u'\xa340.00', None, u'\xa320.00', None]",10:00,11:30
August  7,Cycling - Track,True,"[('men', 'Keirin '), ('women', 'Omnium (consists of 6 events) '), ('women', 'Sprint ')]",Ticket Limit: 4,Olympic Park - Velodrome,"[u'\xa3325.00', u'\xa3225.00', u'\xa3150.00', u'\xa395.00', u'\xa350.00']",16:00,18:30
July 29,Diving,True,"[('women', 'Synchronised 3m springboard ')]",Ticket Limit: 4,Olympic Park - Aquatics Centre,"[u'\xa3225.00', u'\xa3125.00', u'\xa390.00', u'\xa350.00', u'\xa330.00']",15:00,16:10
July 30,Diving,True,"[('men', 'Synchronised 10m platform ')]",Ticket Limit: 4,Olympic Park - Aquatics Centre,"[u'\xa3450.00', u'\xa3295.00', u'\xa3185.00', u'\xa395.00', u'\xa350.00']",15:00,16:15
July 31,Diving,True,"[('women', 'Synchronised 10m platform ')]",Ticket Limit: 4,Olympic Park - Aquatics Centre,"[u'\xa3450.00', u'\xa3295.00', u'\xa3185.00', u'\xa395.00', u'\xa350.00']",15:00,16:10
August  1,Diving,True,"[('men', 'Synchronised 3m springboard ')]",Ticket Limit: 4,Olympic Park - Aquatics Centre,"[u'\xa3225.00', u'\xa3125.00', u'\xa390.00', u'\xa350.00', u'\xa330.00']",15:00,16:15
August  3,Diving,False,"[('women', '3m springboard ')]",Ticket Limit: 6,Olympic Park - Aquatics Centre,"[u'\xa3150.00', u'\xa395.00', u'\xa365.00', u'\xa340.00', None, u'\xa320.00', None]",14:30,17:30
August  4,Diving,False,"[('women', '3m springboard ')]",Ticket Limit: 6,Olympic Park - Aquatics Centre,"[u'\xa3175.00', u'\xa3120.00', u'\xa380.00', u'\xa350.00', u'\xa330.00']",14:30,16:10
August  5,Diving,True,"[('women', '3m springboard ')]",Ticket Limit: 4,Olympic Park - Aquatics Centre,"[u'\xa3225.00', u'\xa3125.00', u'\xa390.00', u'\xa350.00', u'\xa330.00']",19:00,20:30
August  6,Diving,False,"[('men', '3m springboard ')]",Ticket Limit: 6,Olympic Park - Aquatics Centre,"[u'\xa3150.00', u'\xa395.00', u'\xa365.00', u'\xa340.00', None, u'\xa320.00', None]",19:00,22:30
August  7,Diving,False,"[('men', '3m springboard ')]",Ticket Limit: 6,Olympic Park - Aquatics Centre,"[u'\xa3175.00', u'\xa3120.00', u'\xa380.00', u'\xa350.00', u'\xa330.00']",10:00,11:50
August  7,Diving,True,"[('men', '3m springboard ')]",Ticket Limit: 4,Olympic Park - Aquatics Centre,"[u'\xa3225.00', u'\xa3125.00', u'\xa390.00', u'\xa350.00', u'\xa330.00']",19:00,21:00
August  8,Diving,False,"[('women', '10m platform ')]",Ticket Limit: 6,Olympic Park - Aquatics Centre,"[u'\xa3175.00', u'\xa3120.00', u'\xa380.00', u'\xa350.00', u'\xa330.00']",19:00,22:10
August  9,Diving,False,"[('women', '10m platform ')]",Ticket Limit: 6,Olympic Park - Aquatics Centre,"[u'\xa3225.00', u'\xa3125.00', u'\xa390.00', u'\xa350.00', u'\xa330.00']",10:00,11:30
August  9,Diving,True,"[('women', '10m platform ')]",Ticket Limit: 4,Olympic Park - Aquatics Centre,"[u'\xa3450.00', u'\xa3295.00', u'\xa3185.00', u'\xa395.00', u'\xa350.00']",19:00,20:30
August 10,Diving,False,"[('men', '10m platform ')]",Ticket Limit: 6,Olympic Park - Aquatics Centre,"[u'\xa3175.00', u'\xa3120.00', u'\xa380.00', u'\xa350.00', u'\xa330.00']",19:00,22:45
August 11,Diving,False,"[('men', '10m platform ')]",Ticket Limit: 6,Olympic Park - Aquatics Centre,"[u'\xa3225.00', u'\xa3125.00', u'\xa390.00', u'\xa350.00', u'\xa330.00']",10:00,11:50
August 11,Diving,True,"[('men', '10m platform ')]",Ticket Limit: 4,Olympic Park - Aquatics Centre,"[u'\xa3450.00', u'\xa3295.00', u'\xa3185.00', u'\xa395.00', u'\xa350.00']",20:30,22:10
August  2,Equestrian - Dressage,False,"[('mixed', 'Team dressage ')]",Ticket Limit: 20,Greenwich Park,"[u'\xa395.00', u'\xa365.00', u'\xa340.00', None, u'\xa320.00', None]",11:00,15:30
August  3,Equestrian - Dressage,False,"[('mixed', 'Team dressage ')]",Ticket Limit: 20,Greenwich Park,"[u'\xa395.00', u'\xa365.00', u'\xa340.00', None, u'\xa320.00', None]",11:00,15:30
August  7,Equestrian - Dressage,True,"[('mixed', 'Team dressage ')]",Ticket Limit: 6,Greenwich Park,"[u'\xa3150.00', u'\xa395.00', u'\xa355.00', u'\xa335.00']",10:00,16:15
August  9,Equestrian - Dressage,True,"[('mixed', 'Individual dressage ')]",Ticket Limit: 6,Greenwich Park,"[u'\xa3275.00', u'\xa3175.00', u'\xa395.00', u'\xa365.00']",12:30,16:30
July 28,Equestrian - Eventing,False,"[('mixed', 'Individual & team eventing ')]",Ticket Limit: 20,Greenwich Park,"[u'\xa395.00', u'\xa365.00', u'\xa340.00', None, u'\xa320.00', None]",10:00,16:15
July 29,Equestrian - Eventing,False,"[('mixed', 'Individual & team eventing ')]",Ticket Limit: 20,Greenwich Park,"[u'\xa395.00', u'\xa365.00', u'\xa340.00', None, u'\xa320.00', None]",10:00,16:15
July 30,Equestrian - Eventing,False,"[('mixed', 'Individual & team eventing ')]",Ticket Limit: 20,Greenwich Park,"[u'\xa355.00', None, None]",12:30,17:30
July 31,Equestrian - Eventing,True,"[('mixed', 'Individual eventing '), ('mixed', 'Team eventing ')]",Ticket Limit: 6,Greenwich Park,"[u'\xa3150.00', u'\xa395.00', u'\xa355.00', u'\xa335.00']",10:30,16:00
August  4,Equestrian - Jumping,False,"[('mixed', 'Individual jumping '), ('mixed', 'Team jumping ')]",Ticket Limit: 20,Greenwich Park,"[u'\xa395.00', u'\xa365.00', u'\xa340.00', None, u'\xa320.00', None]",10:30,14:15
August  5,Equestrian - Jumping,False,"[('mixed', 'Team jumping ')]",Ticket Limit: 20,Greenwich Park,"[u'\xa395.00', u'\xa365.00', u'\xa340.00', None, u'\xa320.00', None]",11:00,14:30
August  6,Equestrian - Jumping,True,"[('mixed', 'Team jumping ')]",Ticket Limit: 6,Greenwich Park,"[u'\xa3150.00', u'\xa395.00', u'\xa355.00', u'\xa335.00']",14:00,17:30
August  8,Equestrian - Jumping,True,"[('mixed', 'Individual jumping ')]",Ticket Limit: 6,Greenwich Park,"[u'\xa3275.00', u'\xa3175.00', u'\xa395.00', u'\xa365.00']",12:00,16:35
July 28,Fencing,False,"[('women', 'Individual foil ')]",Ticket Limit: 20,ExCel,"[u'\xa365.00', u'\xa345.00', u'\xa330.00', None, u'\xa320.00', None]",10:30,15:30
July 28,Fencing,True,"[('women', 'Individual foil ')]",Ticket Limit: 6,ExCel,"[u'\xa395.00', u'\xa365.00', u'\xa345.00', u'\xa330.00']",18:00,20:30
July 29,Fencing,False,"[('men', 'Individual sabre ')]",Ticket Limit: 20,ExCel,"[u'\xa365.00', u'\xa345.00', u'\xa330.00', None, u'\xa320.00', None]",10:30,14:00
July 29,Fencing,True,"[('men', 'Individual sabre ')]",Ticket Limit: 6,ExCel,"[u'\xa395.00', u'\xa365.00', u'\xa345.00', u'\xa330.00']",18:00,19:50
July 30,Fencing,False,"[('women', u'Individual ep\xc3\x83\xc2\xa9e ')]",Ticket Limit: 20,ExCel,"[u'\xa365.00', u'\xa345.00', u'\xa330.00', None, u'\xa320.00', None]",10:30,15:30
July 30,Fencing,True,"[('women', u'Individual ep\xc3\x83\xc2\xa9e ')]",Ticket Limit: 6,ExCel,"[u'\xa395.00', u'\xa365.00', u'\xa345.00', u'\xa330.00']",18:00,20:30
July 31,Fencing,False,"[('men', 'Individual foil ')]",Ticket Limit: 20,ExCel,"[u'\xa365.00', u'\xa345.00', u'\xa330.00', None, u'\xa320.00', None]",10:30,15:30
July 31,Fencing,True,"[('men', 'Individual foil ')]",Ticket Limit: 6,ExCel,"[u'\xa395.00', u'\xa365.00', u'\xa345.00', u'\xa330.00']",18:00,20:30
August  1,Fencing,False,"[('men', u'Individual ep\xc3\x83\xc2\xa9e ')]",Ticket Limit: 20,ExCel,"[u'\xa365.00', u'\xa345.00', u'\xa330.00', None, u'\xa320.00', None]",09:00,15:40
August  1,Fencing,True,"[('men', u'Individual ep\xc3\x83\xc2\xa9e '), ('women', 'Individual sabre ')]",Ticket Limit: 6,ExCel,"[u'\xa395.00', u'\xa365.00', u'\xa345.00', u'\xa330.00']",17:30,21:20
August  2,Fencing,False,"[('women', 'Team foil ')]",Ticket Limit: 20,ExCel,"[u'\xa365.00', u'\xa345.00', u'\xa330.00', None, u'\xa320.00', None]",09:00,16:30
August  2,Fencing,True,"[('women', 'Team foil ')]",Ticket Limit: 6,ExCel,"[u'\xa395.00', u'\xa365.00', u'\xa345.00', u'\xa330.00']",18:00,20:50
August  3,Fencing,False,"[('men', 'Team sabre ')]",Ticket Limit: 20,ExCel,"[u'\xa365.00', u'\xa345.00', u'\xa330.00', None, u'\xa320.00', None]",10:30,15:30
